0,1,2,3,4,5,6,7
TLH,Tallahassee Regional Airport,Tallahassee,United States,30.39649963,-84.35030365,America/New_York,A
TLJ,Tatalina LRRS Airport,Tatalina,United States,62.89440155,-155.977005,America/Anchorage,A
TLL,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.41329956,24.83279991,Europe/Tallinn,E
TLN,Toulon-Hyères Airport,Hyeres,France,43.09730148,6.146029949,Europe/Paris,E
TLS,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382,Europe/Paris,E
TLV,Ben Gurion International Airport,Tel-aviv,Israel,32.01139832,34.88669968,Asia/Jerusalem,E
TMA,Henry Tift Myers Airport,Tifton,United States,31.42900085,-83.4885025,America/New_York,A
TMC,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,-9.40972,119.244003,Asia/Makassar,N
TMF,Thimarafushi Airport,Thimarafushi,Maldives,2.211,73.1533,-,U
TMH,Tanah Merah Airport,Boven Digoel,Indonesia,-6.099219799,140.2980042,-,N
TMJ,Termez Airport,Termez,Uzbekistan,37.2867012,67.30999756,Asia/Samarkand,U
TMM,Toamasina Airport,Toamasina,Madagascar,-18.10950089,49.39250183,Indian/Antananarivo,U
TMO,Tumeremo Airport,Tumeremo,Venezuela,7.24938,-61.52893,America/Caracas,U
TMR,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,22.81150055,5.451079845,Africa/Algiers,N
TMT,Trombetas Airport,Oriximina,Brazil,-1.489599943,-56.39680099,America/Belem,S
TMW,Tamworth Airport,Tamworth,Australia,-31.08390045,150.8470001,Australia/Sydney,O
TNA,Yaoqiang Airport,Jinan,China,36.85720062,117.2160034,Asia/Shanghai,U
TND,Alberto Delgado Airport,Trinidad,Cuba,21.78829956,-79.99720001,America/Havana,U
TNF,Toussus-le-Noble Airport,Toussous-le-noble,France,48.75189972,2.106189966,Europe/Paris,E
TNH,Tonghua Sanyuanpu Airport,Tonghua,China,42.25388889,125.7033333,Asia/Shanghai,N
TNJ,Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,0.922683001,104.5319977,Asia/Jakarta,N
TNN,Tainan Airport,Tainan,Taiwan,22.9503994,120.2060013,Asia/Taipei,U
TNT,Dade Collier Training and Transition Airport,Miami,United States,25.86179924,-80.89700317,America/New_York,A
TNX,Stung Treng Airport,Stung Treng,Cambodia,13.53190041,106.0149994,Asia/Phnom_Penh,U
TOB,Gamal Abdel Nasser Airport,Tobruk,Libya,31.861,23.907,Africa/Tripoli,N
TOD,Pulau Tioman Airport,Tioman,Malaysia,2.818180084,104.1600037,Asia/Kuala_Lumpur,N
TOF,Bogashevo Airport,Tomsk,Russia,56.38029861,85.20829773,Asia/Krasnoyarsk,N
TOH,Torres Airstrip,Loh/Linua,Vanuatu,-13.32800007,166.6380005,Pacific/Efate,U
TOJ,Torrejón Airport,Madrid,Spain,40.49670029,-3.445869923,Europe/Madrid,E
TOM,Timbuktu Airport,Tombouctou,Mali,16.73049927,-3.007580042,Africa/Bamako,N
TOP,Philip Billard Municipal Airport,Topeka,United States,39.06869888,-95.62249756,America/Chicago,A
TOS,"Tromsø Airport,",Tromso,Norway,69.6832962,18.91889954,Europe/Oslo,E
TOU,Touho Airport,Touho,New Caledonia,-20.79000092,165.2590027,Pacific/Noumea,U
TOY,Toyama Airport,Toyama,Japan,36.64830017,137.1880035,Asia/Tokyo,U
TPC,Tarapoa Airport,Tarapoa,Ecuador,-0.122956,-76.33779907,America/Guayaquil,U
TPF,Peter O Knight Airport,Tampa,United States,27.91559982,-82.44930267,-,U
TPJ,Taplejung Airport,Taplejung,Nepal,27.3509,87.69525,Asia/Katmandu,N
TPN,Tiputini Airport,Tiputini,Ecuador,-0.776111007,-75.52639771,America/Guayaquil,S
TPQ,Amado Nervo National Airport,Tepic,Mexico,21.4195,-104.843002,America/Mazatlan,S
TQD,Al Taqaddum Air Base,Al Taqaddum,Iraq,33.33810043,43.597099299999996,Asia/Baghdad,U
TQQ,Maranggo Airport,Sulawesi Tenggara,Indonesia,-5.764570236,123.9169998,Asia/Makassar,N
TRA,Tarama Airport,Tarama,Japan,24.65390015,124.6750031,Asia/Tokyo,U
TRD,Trondheim Airport Værnes,Trondheim,Norway,63.4578018,10.9239998,Europe/Oslo,E
TRF,"Sandefjord Airport, Torp",Sandefjord,Norway,59.18669891,10.25860024,Europe/Oslo,E
TRI,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,36.475201,-82.407401,America/New_York,A
TRM,Jacqueline Cochran Regional Airport,Palm Springs,United States,33.62670135,-116.1600037,America/Los_Angeles,A
TRO,Taree Airport,Taree,Australia,-31.8885994,152.5140076,Australia/Sydney,U
TRR,China Bay Airport,Trinciomalee,Sri Lanka,8.538510323,81.18190002,Asia/Colombo,U
TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-8.081410408,-79.1088028,America/Lima,U
TRW,Bonriki International Airport,Tarawa,Kiribati,1.381639957,173.1470032,Pacific/Tarawa,U
TSA,Taipei Songshan Airport,Taipei,Taiwan,25.06940079,121.552002,Asia/Taipei,U
TSE,Astana International Airport,Tselinograd,Kazakhstan,51.02220154,71.46690369,Asia/Qyzylorda,U
TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa),-6.43833,20.794701,Africa/Lubumbashi,N
TSL,Tamuin Airport,Tamuin,Mexico,22.0383,-98.806502,America/Mexico_City,S
TSN,Tianjin Binhai International Airport,Tianjin,China,39.12440109,117.3460007,Asia/Shanghai,U
TST,Trang Airport,Trang,Thailand,7.508739948,99.61660004,Asia/Bangkok,U
TSV,Townsville Airport,Townsville,Australia,-19.25250053,146.7649994,Australia/Brisbane,N
TSY,Cibeureum Airport,Tasikmalaya,Indonesia,-7.346600056,108.2460022,Asia/Jakarta,N
TTB,Tortolì Airport,Tortoli,Italy,39.9188,9.68298,Europe/Rome,E
TTD,Portland Troutdale Airport,Troutdale,United States,45.54940033,-122.401001,America/Los_Angeles,A
TTG,General Enrique Mosconi Airport,Tartagal,Argentina,-22.6196003,-63.79370117,America/Argentina/Salta,N
TTI,Tetiaroa Airport,Tetiaroa,French Polynesia,-17.01329994,-149.5870056,Pacific/Tahiti,N
TTL,Turtle Island Seaplane Base,Turtle Island,Fiji,-16.966,177.368,-,O
TTQ,Aerotortuguero Airport,Roxana,Costa Rica,10.42,-83.6095,America/Costa_Rica,U
TTT,Taitung Airport,Fengnin,Taiwan,22.75499916,121.1019974,Asia/Taipei,U
TUA,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,0.809505999,-77.70809937,America/Guayaquil,U
TUC,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,-26.8409,-65.104897,America/Argentina/Tucuman,N
TUF,Tours-Val-de-Loire Airport,Tours,France,47.43220139,0.727605999,Europe/Paris,E
TUI,Turaif Domestic Airport,Turaif,Saudi Arabia,31.692188,38.731544,Asia/Riyadh,U
TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,America/Chicago,A
TUN,Tunis Carthage International Airport,Tunis,Tunisia,36.85100174,10.22719955,Africa/Tunis,E
TUP,Tupelo Regional Airport,Tupelo,United States,34.26810074,-88.76989746,America/Chicago,A
TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,America/Phoenix,N
TUV,Tucupita Airport,Tucupita,Venezuela,9.088994026,-62.09417343,America/Caracas,U
TVC,Cherry Capital Airport,Traverse City,United States,44.74140167,-85.5821991,America/New_York,A
TVI,Thomasville Regional Airport,Thomasville,United States,30.90159988,-83.88130188,America/New_York,A
TVU,Matei Airport,Matei,Fiji,-16.69059944,-179.8769989,Pacific/Fiji,U
TWB,Toowoomba Airport,Toowoomba,Australia,-27.542801,151.916,Australia/Brisbane,N
TWT,Sanga Sanga Airport,Sanga Sanga,Philippines,5.046991,119.742996,Asia/Manila,N
TWZ,Pukaki Airport,Pukaki,New Zealand,-44.23500061,170.1179962,Pacific/Auckland,Z
TXG,Taichung Airport,Taichung,Taiwan,24.18630028,120.6539993,Asia/Taipei,N
TXL,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,Europe/Berlin,E
TYB,Tibooburra Airport,,Australia,-29.4510994,142.0579987,-,-
TYL,Capitan Montes Airport,Talara,Peru,-4.576640129,-81.25409698,America/Lima,U
TYN,Taiyuan Wusu Airport,Taiyuan,China,37.74689865,112.6279984,Asia/Shanghai,U
TYS,McGhee Tyson Airport,Knoxville,United States,35.81100082,-83.9940033,America/New_York,A
TZR,Taszár Air Base,Columbus,United States,46.39310074,17.91749954,Europe/Budapest,A
UAB,İncirlik Air Base,Adana,Turkey,37.0021019,35.42589951,Europe/Istanbul,E
UAI,Suai Airport,Suai,East Timor,-9.303310394,125.2870026,Asia/Dili,U
UAM,Andersen Air Force Base,Andersen,Guam,13.584,144.929998,Pacific/Guam,U
UAQ,Domingo Faustino Sarmiento Airport,San Juan,Argentina,-31.571501,-68.418198,America/Argentina/San_Juan,N
UAS,Buffalo Spring,Samburu South,Kenya,0.530583,37.534195,Africa/Nairobi,U
UBB,Mabuiag Island Airport,Mabuiag Island,Australia,-9.949999809,142.1829987,Australia/Brisbane,O
UBP,Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,15.25129986,104.8700027,Asia/Bangkok,U
UCB,Ulanqab Jining Airport,Wulanchabu,China,41.129722,113.108056,-,N
UCT,Ukhta Airport,Ukhta,Russia,63.56689835,53.80469894,Europe/Moscow,N
UDI,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,-18.883612,-48.225277,America/Sao_Paulo,S
UDR,Maharana Pratap Airport,Udaipur,India,24.61770058,73.89610291,Asia/Calcutta,N
UEO,Kumejima Airport,Kumejima,Japan,26.3635006,126.7139969,Asia/Tokyo,U
UFA,Ufa International Airport,Ufa,Russia,54.55749893,55.87440109,Asia/Yekaterinburg,N
UGC,Urgench Airport,Urgench,Uzbekistan,41.58430099,60.64170074,Asia/Samarkand,U
UGO,Uige Airport,Uige,Angola,-7.603069782,15.02779961,Africa/Luanda,N
UHE,Kunovice Airport,Kunovice,Czech Republic,49.02939987,17.43969917,Europe/Prague,E
UIH,Phu Cat Airport,Phucat,Vietnam,13.955,109.042,Asia/Saigon,U
UIK,Ust-Ilimsk Airport,Ust Ilimsk,Russia,58.13610077,102.5650024,Asia/Irkutsk,N
UIO,Mariscal Sucre International Airport,Quito,Ecuador,-0.129166667,-78.3575,America/Guayaquil,U
UJE,Ujae Atoll Airport,Ujae Atoll,Marshall Islands,8.928059578,165.7619934,Pacific/Majuro,U
UKB,Kobe Airport,Kobe,Japan,34.63280106,135.223999,Asia/Tokyo,U
UKI,Ukiah Municipal Airport,Ukiah,United States,39.12599945,-123.2009964,-,-
UKS,Belbek Airport,Sevastopol,Ukraine,44.68899918,33.57099915,Europe/Simferopol,U
UKX,Ust-Kut Airport,Ust-Kut,Russia,56.8567009,105.7300034,Asia/Irkutsk,N
ULB,Uléi Airport,Ambryn Island,Vanuatu,-16.3297,168.3011,Pacific/Efate,U
ULG,Ulgii Mongolei Airport,Olgii,Mongolia,48.99330139,89.92250061,Asia/Hovd,U
ULK,Lensk Airport,Lensk,Russia,60.72060013,114.8259964,Asia/Yakutsk,N
ULO,Ulaangom Airport,Ulaangom,Mongolia,50.066588,91.938273,Asia/Hovd,U
ULQ,Heriberto Gíl Martínez Airport,Tulua,Colombia,4.08836,-76.2351,America/Bogota,U
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.2682991,48.22669983,Europe/Samara,N
ULZ,Donoi Airport,Uliastai,Mongolia,47.7093,96.5258,Asia/Ulaanbaatar,U
UME,Umeå Airport,Umea,Sweden,63.79180145,20.28280067,Europe/Stockholm,E
UMS,Ust-Maya Airport,Ust-Maya,Russia,60.35699844,134.4349976,Asia/Yakutsk,N
UNA,Hotel Transamérica Airport,Una,Brazil,-15.35519981,-38.99900055,America/Fortaleza,S
UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.125710011,141.2819977,Pacific/Port_Moresby,U
UNK,Unalakleet Airport,Unalakleet,United States,63.88840103,-160.798996,America/Anchorage,A
UNT,Unst Airport,Unst,United Kingdom,60.74720001,-0.853850007,Europe/London,E
UOS,Franklin County Airport,Sewanee,United States,35.20510101,-85.89810181,America/Chicago,A
UPB,Playa Baracoa Airport,Baracoa Playa,Cuba,23.03280067,-82.57939911,America/Havana,U
UPL,Upala Airport,Upala,Costa Rica,10.8922,-85.016197,-,-
UPP,Upolu Airport,Opolu,United States,20.26530075,-155.8600006,Pacific/Honolulu,A
URC,Ürümqi Diwopu International Airport,Urumqi,China,43.90710068,87.47419739,Asia/Shanghai,U
URE,Kuressaare Airport,Kuressaare,Estonia,58.22990036,22.5095005,Europe/Tallinn,E
URJ,Uray Airport,Uraj,Russia,60.10329819,64.8266983,Asia/Yekaterinburg,N
URS,Kursk East Airport,Kursk,Russia,51.75059891,36.29560089,Europe/Moscow,N
URY,Gurayat Domestic Airport,Guriat,Saudi Arabia,31.412413,37.278898,Asia/Riyadh,U
USH,Malvinas Argentinas Airport,Ushuaia,Argentina,-54.8433,-68.2958,America/Argentina/Ushuaia,N
USK,Usinsk Airport,Usinsk,Russia,66.00469971,57.36719894,Europe/Moscow,N
USN,Ulsan Airport,Ulsan,South Korea,35.59349823,129.352005,Asia/Seoul,U
USR,Ust-Nera Airport,Ust-Nera,Russia,64.55000305,143.1150055,Asia/Vladivostok,N
UST,Northeast Florida Regional Airport,St. Augustine Airport,United States,29.9592,-81.339798,America/New_York,A
UTA,Mutare Airport,Mutare,Zimbabwe,-18.99749947,32.62720108,Africa/Harare,U
UTH,Udon Thani Airport,Udon Thani,Thailand,17.38640022,102.788002,Asia/Bangkok,U
UTK,Utirik Airport,Utirik Island,Marshall Islands,11.222,169.852005,Pacific/Majuro,U
UTN,Pierre Van Ryneveld Airport,Upington,South Africa,-28.39909935,21.2602005,Africa/Johannesburg,U
UTP,U-Tapao International Airport,Pattaya,Thailand,12.67990017,101.0049973,Asia/Bangkok,U
UTT,K. D. Matanzima Airport,Umtata,South Africa,-31.54636318,28.6733551,Africa/Johannesburg,U
UUA,Bugulma Airport,Bugulma,Russia,54.63999939,52.80170059,Europe/Moscow,N
UUK,Ugnu-Kuparuk Airport,Kuparuk,United States,70.33080292,-149.5980072,America/Anchorage,A
UUS,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,46.88869858,142.7180023,Asia/Srednekolymsk,N
UVE,Ouvéa Airport,Ouvea,New Caledonia,-20.6406002,166.572998,Pacific/Noumea,U
UYL,Nyala Airport,Nyala,Sudan,12.05350018,24.95619965,Africa/Khartoum,U
UYU,Uyuni Airport,Uyuni,Bolivia,-20.44630051,-66.8483963,America/La_Paz,U
UZU,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,-29.7706,-57.9789,America/Cordoba,N
VAD,Moody Air Force Base,Valdosta,United States,30.96780014,-83.19300079,America/New_York,A
VAG,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,-21.59009933,-45.47330093,America/Sao_Paulo,S
VAK,Chevak Airport,Chevak,United States,61.5409,-165.6005,America/Anchorage,A
VAM,Villa Airport,Maamigili,Maldives,3.470555556,72.83583333,Indian/Maldives,U
VAO,Suavanao Airport,Suavanao,Solomon Islands,-7.585559845,158.7310028,Pacific/Guadalcanal,U
VAS,Sivas Nuri Demirağ Airport,Sivas,Turkey,39.813801,36.9035,Europe/Istanbul,E
VAW,"Vardø Airport, Svartnes",Vardø,Norway,70.35540009,31.04490089,Europe/Oslo,E
VBG,Vandenberg Air Force Base,Lompoc,United States,34.73730087,-120.5839996,America/Los_Angeles,A
VBS,Brescia Airport,Brescia,Italy,45.428902,10.3306,Europe/Rome,E
VBY,Visby Airport,Visby,Sweden,57.66279984,18.34620094,Europe/Stockholm,E
VCD,Victoria River Downs Airport,Victoria River Downs,Australia,-16.4021244,131.0049744,Australia/Darwin,O
VCL,Chu Lai International Airport,Chu Lai,Vietnam,15.40330029,108.7060013,Asia/Saigon,U
VCR,Carora Airport,Carora,Venezuela,10.17560291,-70.06521606,America/Caracas,U
VCT,Victoria Regional Airport,Victoria,United States,28.8526001,-96.91850281,America/Chicago,A
VDA,Ovda International Airport,Ovda,Israel,29.94029999,34.93579865,Asia/Jerusalem,E
VDC,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,-14.86279964,-40.86309814,America/Fortaleza,S
VDH,Dong Hoi Airport,Dong Hoi,Vietnam,17.515,106.590556,Asia/Saigon,U
VDM,Gobernador Castello Airport,Viedma,Argentina,-40.8692,-63.0004,America/Argentina/Salta,N
VDR,Villa Dolores Airport,Villa Dolores,Argentina,-31.94519997,-65.14630127,America/Cordoba,N
VDY,Vijayanagar Aerodrome (JSW),Toranagallu,India,15.17496667,76.63494722,-,N
VEE,Venetie Airport,Venetie,United States,67.00869751,-146.3659973,America/Anchorage,A
VER,General Heriberto Jara International Airport,Vera Cruz,Mexico,19.14590073,-96.18730164,America/Mexico_City,S
VFA,Victoria Falls International Airport,Victoria Falls,Zimbabwe,-18.09589958,25.8390007,Africa/Harare,U
VGD,Vologda Airport,Vologda,Russia,59.28250122,39.94440079,Europe/Moscow,N
VGT,North Las Vegas Airport,Las Vegas,United States,36.21070099,-115.1940002,America/Los_Angeles,U
VHC,Saurimo Airport,Saurimo,Angola,-9.689069748,20.43190002,Africa/Luanda,N
VHV,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,63.4580574,120.269165,-,N
VHZ,Vahitahi Airport,Vahitahi,French Polynesia,-18.78000069,-138.8529968,-,N
VIE,Vienna International Airport,Vienna,Austria,48.11029816,16.56970024,Europe/Vienna,E
VII,Vinh Airport,Vinh,Vietnam,18.73760033,105.6709976,Asia/Saigon,U
VIL,Dakhla Airport,Dakhla,Western Sahara,23.7183,-15.932,Africa/El_Aaiun,N
VIR,Virginia Airport,Durban,South Africa,-29.77059937,31.0583992,Africa/Johannesburg,U
VIT,Vitoria/Foronda Airport,Vitoria,Spain,42.88280106,-2.7244699,Europe/Madrid,E
VIY,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,48.7741667,2.1916667,Europe/Paris,E
VKO,Vnukovo International Airport,Moscow,Russia,55.59149933,37.26150131,Europe/Moscow,N
VLC,Valencia Airport,Valencia,Spain,39.4893,-0.481625,Europe/Madrid,E
VLG,Villa Gesell Airport,Villa Gesell,Argentina,-37.2354,-57.0292,America/Buenos_Aires,N
VLK,Volgodonsk Airport,,Russia,47.68209839,42.07279968,-,-
VLM,Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,-21.25519943,-63.4056015,America/La_Paz,U
VLP,Vila Rica Airport,Vila Rica,Brazil,-9.97944355,-51.14222336,-,S
VLS,Valesdir Airport,Valesdir,Vanuatu,-16.79610062,168.177002,Pacific/Efate,U
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,9.340477943,-70.58406067,America/Caracas,U
VME,Villa Reynolds Airport,Villa Reynolds,Argentina,-33.72990036,-65.38739777,America/Argentina/San_Luis,N
VNA,Saravane Airport,Saravane,Laos,15.70943921,106.4106989,Asia/Vientiane,U
VNE,Vannes-Meucon Airport,Vannes,France,47.72330093,-2.71855998,Europe/Paris,E
VNS,Lal Bahadur Shastri Airport,Varanasi,India,25.45240021,82.85929871,Asia/Calcutta,N
VNX,Vilankulo Airport,Vilankulu,Mozambique,-22.01840019,35.31330109,Africa/Maputo,U
VOD,Vodochody Airport,Vodochody,Czech Republic,50.216599,14.3958,Europe/Prague,E
VOH,Vohimarina Airport,Vohemar,Madagascar,-13.37580013,50.00279999,Indian/Antananarivo,U
VOL,Nea Anchialos Airport,Nea Anghialos,Greece,39.21960068,22.79430008,Europe/Athens,E
VPE,Ngjiva Pereira Airport,Ondjiva,Angola,-17.0435009,15.68379974,Africa/Luanda,N
VPS,Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398,America/Chicago,A
VPZ,Porter County Municipal Airport,Valparaiso IN,United States,41.45399857,-87.00710297,-,A
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.11580086,-65.42269897,America/Puerto_Rico,U
VRB,Vero Beach Regional Airport,Vero Beach,United States,27.6556,-80.417901,America/New_York,A
VRE,Vredendal Airport,Vredendal,South Africa,-31.64100075,18.5447998,Africa/Johannesburg,U
VRL,Vila Real Airport,Vila Real,Portugal,41.2743,-7.72047,Europe/Lisbon,E
VRO,Kawama Airport,Kawama,Cuba,23.12400055,-81.3015976,America/Havana,U
VRY,Værøy Heliport,Værøy,Norway,67.654555,12.727257,Europe/Oslo,E
VSE,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,40.725498,-7.88899,Europe/Lisbon,E
VST,Stockholm Västerås Airport,Vasteras,Sweden,59.58940125,16.63360023,Europe/Stockholm,E
VTE,Wattay International Airport,Vientiane,Laos,17.98830032,102.5630035,Asia/Vientiane,U
VTN,Miller Field,Valentine,United States,42.85779953,-100.5479965,-,-
VTZ,Vishakhapatnam Airport,Vishakhapatnam,India,17.72120094,83.22450256,Asia/Calcutta,N
VUS,Velikiy Ustyug Airport,Veliky Ustyug,Russia,60.78829956,46.25999832,Europe/Moscow,N
VVI,Viru Viru International Airport,Santa Cruz,Bolivia,-17.6448,-63.135399,America/La_Paz,U
VVZ,Illizi Takhamalt Airport,Illizi,Algeria,26.7234993,8.622650146,Africa/Algiers,N
VXE,São Pedro Airport,Sao Vicente Island,Cape Verde,16.83320045,-25.05529976,Atlantic/Cape_Verde,U
VYI,Vilyuisk Airport,Vilyuisk,Russia,63.75666809,121.6933365,-,-
WAA,Wales Airport,Wales,United States,65.622593,-168.095,America/Anchorage,A
WAF,Wana Airport,Wana,Pakistan,32.30469894,69.57039642,Asia/Karachi,N
WAI,Ambalabe Airport,Antsohihy,Madagascar,-14.8987999,47.9939003,Indian/Antananarivo,U
WAM,Ambatondrazaka Airport,Ambatondrazaka,Madagascar,-17.795378,48.442583,Indian/Antananarivo,U
WAR,Waris Airport,Waris-Papua Island,Indonesia,-3.235,140.994,Asia/Jayapura,U
WAW,Warsaw Chopin Airport,Warsaw,Poland,52.16569901,20.96710014,Europe/Warsaw,E
WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.643300056,143.8950043,Pacific/Port_Moresby,U
WBU,Boulder Municipal Airport,Boulder,United States,40.03939819,-105.2259979,America/Denver,A
WCH,Chaitén Airport,Chaiten,Chile,-42.93280029,-72.69909668,America/Santiago,S
WDR,Barrow County Airport,Winder,United States,33.98289871,-83.66739655,America/New_York,A
WEF,Weifang Airport,Weifang,China,36.646702,119.119003,Asia/Shanghai,U
WEI,Weipa Airport,Weipa,Australia,-12.67860031,141.9250031,Australia/Brisbane,O
WFK,Northern Aroostook Regional Airport,Frenchville,United States,47.28549957,-68.31279755,America/New_York,A
WGE,Walgett Airport,Walgett,Australia,-30.03280067,148.1260071,Australia/Sydney,U
WGP,Umbu Mehang Kunda Airport,Waingapu,Indonesia,-9.66922,120.302002,Asia/Makassar,N
WHF,Wadi Halfa Airport,Wadi Halfa,Sudan,21.80269814,31.52157784,Africa/Khartoum,U
WHP,Whiteman Airport,Los Angeles,United States,34.25930023,-118.413002,America/Los_Angeles,A
